customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_name,internet_service,internet_service_name,contract_type,contract_name,payment_type,monthly_charges,total_charges,tenure,total_charges2,total_charges_match,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,partner_dependents,service_type,tenure_months,tenure_years
7446-SFAOA,Female,0,Yes,No,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),19.85,717.5,36.14609572,19.85,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,36,3 - 5 years
7446-YPODE,Male,1,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),60.25,662.95,11.0033195,60.25,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,11,< 1 year
7449-HVPIV,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),90.4,5099.15,56.40652655,90.4,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,56,3 - 5 years
7450-NWRTR,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,99.45,1200.15,12.0678733,99.45,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,12,1 - 2 years
7452-FOLON,Male,0,No,Yes,2,Two or More Lines,0,No Internet Service,1,1 Year,Bank transfer (automatic),25.45,958.45,37.66011788,25.45,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,Phone,38,3 - 5 years
7459-IMVYU,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,69.95,2657.55,37.99213724,69.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,38,3 - 5 years
7459-RRWQZ,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),64.65,994.55,15.38360402,64.65,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,15,1 - 2 years
7460-ITWWP,Female,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,86.1,3861.45,44.84843206,86.1,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,45,3 - 5 years
7463-IFMQU,Female,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),20.05,1423.65,71.00498753,20.05,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,71,5 + years
7465-ZZRVX,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,70.35,70.35,1,70.35,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
7469-LKBCI,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),18.95,326.8,17.24538259,18.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,17,1 - 2 years
7470-DYNOE,Male,0,No,No,1,One Line,1,DSL,1,1 Year,Electronic check,61.1,3357.9,54.95744681,61.1,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,55,3 - 5 years
7470-MCQTK,Female,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Bank transfer (automatic),48.75,633.4,12.99282051,48.75,TRUE,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,Internet,13,1 - 2 years
7471-MQPOS,Male,1,Yes,Yes,2,Two or More Lines,1,DSL,1,1 Year,Bank transfer (automatic),72.9,5139.65,70.50274348,72.9,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,71,5 + years
7471-WNSUF,Male,0,Yes,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Bank transfer (automatic),24.15,1505.9,62.35610766,24.15,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,62,5 + years
7472-EQOAV,Male,1,Yes,Yes,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),86.7,6179.35,71.2727797,86.7,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,71,5 + years
7473-ZBDSN,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,18.8,255.55,13.59308511,18.8,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,14,1 - 2 years
7479-NITWS,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),89.35,631.85,7.071628428,89.35,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,7,< 1 year
7480-QNVZJ,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,95.7,4816.7,50.33124347,95.7,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,50,3 - 5 years
7480-SPLEF,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),26,1796.55,69.09807692,26,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,69,5 + years
7481-ATQQS,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),90.85,4515.85,49.70665933,90.85,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,50,3 - 5 years
7483-IQWIB,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,92.95,3415.25,36.74287251,92.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,37,3 - 5 years
7486-KSRVI,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,100,4211.55,42.1155,100,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,42,3 - 5 years
7488-MXJIV,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.65,321.65,3.755399883,85.65,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,4,< 1 year
7492-TAFJD,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Mailed check,38.55,280,7.263294423,38.55,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,7,< 1 year
7493-GVFIO,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),20.55,1252.85,60.96593674,20.55,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,61,5 + years
7493-TPUWZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,79.15,79.15,1,79.15,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
7495-OOKFY,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),80.65,633.3,7.852448853,80.65,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,8,< 1 year
7501-IWUNG,Female,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),73.8,4616.05,62.54810298,73.8,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,63,5 + years
7501-VTYLJ,Female,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,51.55,106.2,2.06013579,51.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,Phone and Internet,2,< 1 year
7502-BNYGS,Female,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),69.1,3168,45.84659913,69.1,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,46,3 - 5 years
7503-EPSZW,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,24.05,1559.15,64.82952183,24.05,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,65,5 + years
7503-MIOGA,Female,1,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),89.85,6697.35,74.53923205,89.85,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,75,5 + years
7503-QQRVF,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),74.3,1178.25,15.85800808,74.3,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,16,1 - 2 years
7503-ZGUZJ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,84.65,84.65,1,84.65,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
7504-UWHNB,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,69.75,1729.35,24.79354839,69.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,25,2 - 3 years
7508-DQAKK,Female,0,No,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),86.4,5442.05,62.98668981,86.4,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,63,5 + years
7508-KBIMB,Male,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),56.25,1454.25,25.85333333,56.25,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,26,2 - 3 years
7508-MYBOG,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,86.1,1235.55,14.35017422,86.1,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,14,1 - 2 years
7508-SMHXL,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),89,1288.3,14.4752809,89,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,14,1 - 2 years
7511-YMXVQ,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,45.4,418.8,9.224669604,45.4,TRUE,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Internet,9,< 1 year
7515-LODFU,Male,1,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),20.3,1356.3,66.81280788,20.3,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,67,5 + years
7516-GMHUV,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),105.05,5163.3,49.15088053,105.05,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,49,3 - 5 years
7517-LDMPS,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,84.6,1017.35,12.02541371,84.6,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,12,1 - 2 years
7517-SAWMO,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,73.2,1441.1,19.68715847,73.2,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,20,1 - 2 years
7519-JTWQH,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),110.5,7455.45,67.47013575,110.5,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,67,5 + years
7520-HQWJU,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),67.45,4508.65,66.84432913,67.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,67,5 + years
7521-AFHAB,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,44.8,220.45,4.920758929,44.8,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,5,< 1 year
7521-YXVZY,Male,0,No,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.95,58.3,2.922305764,19.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,Phone,3,< 1 year
7524-VRLPL,Male,1,No,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),74.1,5031,67.89473684,74.1,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,68,5 + years
7526-BEZQB,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,96.05,1148.1,11.9531494,96.05,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,12,< 1 year
7526-IVLYU,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.65,68.35,3.478371501,19.65,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,3,< 1 year
7527-QNRUS,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,25.15,412.6,16.4055666,25.15,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,16,1 - 2 years
7529-ZDFXI,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,89.85,4925.35,54.81747357,89.85,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,55,3 - 5 years
7530-HDYDS,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),84.25,3264.5,38.74777448,84.25,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,39,3 - 5 years
7531-GQHME,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Credit card (automatic),20.05,265.45,13.2394015,20.05,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,13,1 - 2 years
7534-BFESC,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,76.1,1712.7,22.50591327,76.1,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,23,1 - 2 years
7537-CBQUZ,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),109.4,7031.45,64.27285192,109.4,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,64,5 + years
7537-RBWEA,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,25.15,25.15,1,25.15,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,Internet,1,< 1 year
7538-GWHML,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,69.65,145.15,2.083991385,69.65,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
7541-YLXCL,Male,0,No,No,1,One Line,1,DSL,1,1 Year,Mailed check,65.4,2498.4,38.20183486,65.4,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,38,3 - 5 years
7542-CYDDM,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,20.05,358.5,17.88029925,20.05,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,18,1 - 2 years
7544-ZVIKX,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),105.05,6004.85,57.1618277,105.05,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,57,3 - 5 years
7547-EKNFS,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),95.25,3959.35,41.567979,95.25,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,42,3 - 5 years
7548-SEPYI,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,96.25,512.45,5.324155844,96.25,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,5,< 1 year
7549-MYGPK,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,100.55,6215.35,61.81352561,100.55,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,62,5 + years
7550-WIQVA,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,108.25,5431.4,50.17459584,108.25,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,50,3 - 5 years
7551-DACSP,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,55.3,324.25,5.863471971,55.3,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,6,< 1 year
7551-JOHTI,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19.5,19.5,1,19.5,TRUE,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,Phone,1,< 1 year
7552-KEYGT,Male,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),19.55,520.55,26.62659847,19.55,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,Phone,27,2 - 3 years
7554-AKDQF,Female,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,45.65,323.45,7.08543264,45.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,7,< 1 year
7554-NEWDD,Male,0,No,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),25.7,251.6,9.789883268,25.7,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,10,< 1 year
7558-IMLMT,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.8,1411.9,67.87980769,20.8,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,68,5 + years
7560-QJAVJ,Female,0,No,No,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),79.6,5589.45,70.21922111,79.6,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,70,5 + years
7560-QRBXH,Female,0,No,Yes,1,One Line,0,No Internet Service,1,1 Year,Mailed check,19.95,936.7,46.95238095,19.95,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,Phone,47,3 - 5 years
7562-GSUHK,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),93.2,1573.7,16.88519313,93.2,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,17,1 - 2 years
7562-UXTPG,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,70.15,886.7,12.64005702,70.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,13,1 - 2 years
7563-BIUPC,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,80.6,415.55,5.155707196,80.6,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,5,< 1 year
7564-GHCVB,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),79.05,5730.7,72.49462366,79.05,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,72,5 + years
7566-DSRLQ,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,110.15,7998.8,72.61733999,110.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,73,5 + years
7567-ECMCM,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),79.85,2001,25.05948654,79.85,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,25,2 - 3 years
7568-PODML,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,45.3,45.3,1,45.3,TRUE,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Internet,1,< 1 year
7569-NMZYQ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),118.75,8672.45,73.03115789,118.75,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,73,5 + years
7570-WELNY,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),84.7,5711.05,67.42680047,84.7,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,Phone and Internet,67,5 + years
7571-YXDAD,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),74.9,147.15,1.964619493,74.9,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
7572-KPVKK,Male,0,No,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,104.05,6590.5,63.33974051,104.05,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,Phone and Internet,63,5 + years
7576-ASEJU,Female,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),74.7,3187.65,42.67269076,74.7,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,43,3 - 5 years
7576-JMYWV,Female,1,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,110.2,4972.1,45.11887477,110.2,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,45,3 - 5 years
7576-OYWBN,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,76.05,231.8,3.04799474,76.05,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,3,< 1 year
7577-SWIFR,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,89.25,89.25,1,89.25,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
7579-KKLOE,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Mailed check,91.25,6589.6,72.21479452,91.25,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,72,5 + years
7579-OOPEC,Female,1,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),50.15,115.1,2.295114656,50.15,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,2,< 1 year
7580-UGXNC,Female,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,54.85,104.2,1.899726527,54.85,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,2,< 1 year
7581-EBBOU,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Credit card (automatic),70.15,4224.7,60.22380613,70.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,60,5 + years
7586-ZATGZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,84.9,3369.05,39.68256773,84.9,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,40,3 - 5 years
7587-AOVVU,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,100.75,2793.55,27.72754342,100.75,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,Phone and Internet,28,2 - 3 years
7587-RZNME,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,43.3,123.65,2.855658199,43.3,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,3,< 1 year
7590-VHVEG,Female,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,29.85,29.85,1,29.85,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,Internet,1,< 1 year
7593-JNWRU,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),44.6,260.8,5.847533632,44.6,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,Phone and Internet,6,< 1 year
7593-XFKDI,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,46.3,46.3,1,46.3,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
7594-LZNWR,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),69.15,2275.1,32.90093999,69.15,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,33,2 - 3 years
7594-RQHXR,Female,0,No,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,79.6,79.6,1,79.6,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,Phone and Internet,1,< 1 year
7595-EHCDL,Male,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),50.6,1653.45,32.67687747,50.6,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,33,2 - 3 years
7595-EUIVN,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,75.8,75.8,1,75.8,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,Phone and Internet,1,< 1 year
7596-IIWYC,Female,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),20.25,538.2,26.57777778,20.25,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,27,2 - 3 years
7596-LDUXP,Female,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),85.15,979.05,11.4979448,85.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,11,< 1 year
7596-ZYWBB,Female,0,No,No,1,One Line,1,DSL,2,2 Year,Mailed check,59.6,3739.8,62.74832215,59.6,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,Phone and Internet,63,5 + years
7598-UAASY,Male,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,76.4,151.8,1.986910995,76.4,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,2,< 1 year
7599-FKVXZ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),106.15,4512.7,42.51248234,106.15,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,Phone and Internet,43,3 - 5 years
7599-NTMDP,Female,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),48.7,3008.55,61.77720739,48.7,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,3,Internet,62,5 + years
7601-DHFWZ,Female,0,No,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Credit card (automatic),24,1183.05,49.29375,24,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,Phone,49,3 - 5 years
7601-GNDYK,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,19.6,686.95,35.04846939,19.6,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,Phone,35,2 - 3 years
